IBM,Key Technologies for Business,"Data Science, Cloud Computing, Applied Machine Learning, Cloud Engineering, Cloud Infrastructure, Data Mining, Regression, Cloud Applications, Cloud Management, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud, Network Security, Software As A Service, Software Engineering, Basic Descriptive Statistics, Data Analysis, Big Data, BlockChain, Computer Architecture, Computer Graphics, Computer Programming, Computer Vision, Deep Learning, Finance, General Statistics, Human Computer Interaction, Interactive Design, Machine Learning, Machine Learning Algorithms, Operating Systems, Probability & Statistics, Security Engineering, Software Architecture, Software Framework, Storytelling, System Programming, Theoretical Computer Science, Writing",,,,,,,,,,,
Indian Institute of Management Ahmedabad,Pre-MBA Statistics,"Probability & Statistics, Business Analysis, Data Analysis, General Statistics, Probability Distribution, Statistical Analysis, Data Visualization, Data Science",,,,,,,,,,,
Duke University,AI Product Management,"Machine Learning, Machine Learning Algorithms, Applied Machine Learning, Probability & Statistics, Regression, Leadership and Management, Human Computer Interaction, Data Analysis, Data Mining, Deep Learning, Business Psychology, Computer Networking, Database Administration, Databases, Finance, Network Security, Regulations and Compliance, Research and Design, Security Engineering, User Experience, User Experience Design, Artificial Neural Networks, Computer Vision, Natural Language Processing, Statistical Machine Learning, Strategy and Operations, Algorithms, Data Management, Data Science, Data Structures, Design and Product, Econometrics, Entrepreneurship, Feature Engineering, General Statistics, Operating Systems, Product Management, Project Management, Systems Design, Theoretical Computer Science",,,,,,,,,,,
University of Alberta,Reinforcement Learning,"Machine Learning, Reinforcement Learning, Artificial Neural Networks, Machine Learning Algorithms, Mathematics, Python Programming, Statistical Programming, Entrepreneurship, Markov Model, Business Psychology, Computer Programming, Deep Learning, Theoretical Computer Science, Algorithms, Leadership and Management, Planning, Software Architecture, Software Engineering, Supply Chain and Logistics, Operations Research, Research and Design, Strategy and Operations",,,,,,,,,,,
University of Michigan,Applied Data Science with Python,"Python Programming, Machine Learning, Data Analysis, Data Mining, Data Science, Machine Learning Algorithms, Computer Science, Statistical Programming, Applied Machine Learning, Graph Theory, Mathematics, General Statistics, Basic Descriptive Statistics, Statistical Machine Learning, Data Structures, Natural Language Processing, Regression, Dimensionality Reduction, Exploratory Data Analysis, Feature Engineering, Statistical Analysis, Statistical Tests, Correlation And Dependence, Estimation, Linear Algebra, Computer Programming, Data Architecture, Probability & Statistics, Statistical Visualization, Algorithms, Artificial Neural Networks, Computational Logic, Computer Graphics, Data Visualization, Econometrics, Machine Learning Software, Mathematical Theory & Analysis, Network Analysis, Plot (Graphics), Programming Principles, Theoretical Computer Science",,,,,,,,,,,
DeepLearning.AI,Generative Adversarial Networks (GANs),"Machine Learning, Artificial Neural Networks, Deep Learning, Machine Learning Algorithms, Statistical Programming, Python Programming, Machine Learning Software, Computer Vision, Computer Programming, Probability & Statistics, Applied Machine Learning",,,,,,,,,,,
"University of California, Davis",Data Visualization with Tableau,"Data Visualization, Data Visualization Software, Tableau Software, Data Analysis, Business Analysis, Business Intelligence, Data Analysis Software, Interactive Data Visualization, Statistical Visualization, Software Visualization, Plot (Graphics), Storytelling, Communication, Exploratory Data Analysis, Geovisualization, Persona Research, Research and Design, Statistical Analysis, Visual Design, Probability & Statistics",,,,,,,,,,,
IBM,Introduction to Data Analytics,"Data Analysis, Data Management, Data Science, Big Data, Databases, NoSQL, Python Programming, SQL, Statistical Programming, Basic Descriptive Statistics, Cloud Computing, Data Mining, Data Structures, Data Visualization, Data Warehousing, General Statistics, Machine Learning, Mathematics, Probability & Statistics, Apache, Business Analysis, Data Visualization Software, Extract, Transform, Load, Leadership and Management, Microsoft Excel, Professional Development",,,,,,,,,,,
DeepLearning.AI,"Unsupervised Learning, Recommenders, Reinforcement Learning","Machine Learning, Probability & Statistics, General Statistics, Machine Learning Algorithms, Applied Machine Learning, Theoretical Computer Science, Algorithms, Mathematics, Reinforcement Learning, Econometrics, Data Management, Data Structures, Tensorflow, Artificial Neural Networks, Data Analysis, Data Mining, Mathematical Theory & Analysis, Probability Distribution, Bayesian Statistics, Computer Programming, Operations Research, Python Programming, Research and Design, Statistical Programming, Strategy and Operations, Communication",,,,,,,,,,,
Imperial College London,Mathematics for Machine Learning,"Mathematics, Linear Algebra, Algebra, Machine Learning, Python Programming, Probability & Statistics, General Statistics, Calculus, Computer Programming, Mathematical Theory & Analysis, Applied Mathematics, Statistical Programming, Algorithms, Dimensionality Reduction, Regression, Theoretical Computer Science, Basic Descriptive Statistics, Data Analysis, Probability Distribution, Artificial Neural Networks, Computer Graphic Techniques, Computer Graphics, Computer Networking, Deep Learning, Differential Equations, Experiment, Machine Learning Algorithms, Network Model",,,,,,,,,,,
Johns Hopkins University,Genomic Data Science,"Probability & Statistics, Bioinformatics, Computer Programming, Statistical Programming, Python Programming, Data Analysis, R Programming, Theoretical Computer Science, Algorithms, Business Analysis, General Statistics, Statistical Analysis, Data Analysis Software, Computer Programming Tools, Biostatistics, Other Programming Languages, Software Engineering, Big Data, Data Management, Data Visualization, Amazon Web Services, Cloud Applications, Cloud Computing, Cloud Platforms, Statistical Tests, Basic Descriptive Statistics, Computational Thinking, Exploratory Data Analysis, Human Computer Interaction, Software Architecture, User Experience, Accounting, Advertising, Communication, Computer Graphics, Financial Analysis, Graphics Software, Marketing",,,,,,,,,,,
Google,Process Data from Dirty to Clean,"Business, Data Analysis, Data Management, SQL, Statistical Programming, Business Analysis, Spreadsheet Software, Data Science, Computational Logic, Computer Programming, Computer Programming Tools, Data Model, Database Design, Databases, Extract, Transform, Load, General Statistics, Mathematical Theory & Analysis, Mathematics, Other Programming Languages, Probability & Statistics, Theoretical Computer Science",,,,,,,,,,,
Microsoft,Microsoft Azure Data Engineering Associate (DP-203),"Cloud Computing, Microsoft Azure, Data Management, Big Data, Extract, Transform, Load, Data Warehousing, Cloud Storage, Databases, Data Analysis, Computer Networking, Statistical Programming, Apache, Cloud Infrastructure, Computer Architecture, Network Architecture, SQL, Accounting, Business Analysis, Financial Analysis, Computer Programming, Continuous Delivery, Continuous Integration, DevOps, NoSQL, Business Psychology, Entrepreneurship, Leadership and Management, Organizational Development, Application Development, Data Architecture, Network Security, Security Engineering, Security Strategy, Software Engineering, Software Engineering Tools",,,,,,,,,,,
Google,Google Data Analytics,"Data Analysis, Data Science, Statistical Programming, Business Analysis, SQL, Spreadsheet Software, Business, Data Visualization, Data Management, R Programming, Exploratory Data Analysis, Statistical Visualization, Communication, Statistical Analysis, Data Analysis Software, Business Communication, Data Structures, Data Visualization Software, Tableau Software, Big Data, Cloud Computing, Collaboration, Conflict Management, Critical Thinking, Customer Analysis, General Statistics, Leadership and Management, Plot (Graphics), Probability & Statistics, Small Data, Algorithms, Application Development, Budget Management, Computational Logic, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Cryptography, Data Mining, Data Model, Database Administration, Database Design, Databases, Decision Making, Design and Product, Distributed Computing Architecture, Entrepreneurship, Extract, Transform, Load, Feature Engineering, Finance, Full-Stack Web Development, Interactive Data Visualization, Machine Learning, Mathematical Theory & Analysis, Mathematics, Network Security, Other Programming Languages, Problem Solving, Product Design, Programming Principles, Project Management, Research and Design, Security Engineering, Security Strategy, Software Engineering, Software Security, Storytelling, Theoretical Computer Science, Visual Design, Visualization (Computer Graphics), Web Development",,,,,,,,,,,
